shadow of a doubt,,"일말의 의심, 추호의 의심, 의심의 여지",The evidence proved his guilt beyond a shadow of a doubt.
get it together,,"정신 차리다, 마음을 진정시키다",You need to get it together before the big presentation.
fart,/fɑrt/,"지겨운 인간, 멍청한 인간",That grumpy old fart never says hello to anyone.
fart,/fɑrt/,방귀를 뀌다,He accidentally farted loudly during the quiet meeting.
intrigue,/ɪnˈtriɡ/,"강한 흥미를 불러일으키다, 호기심을 동하게 만들다",The mysterious letter intrigued her immediately.
intrigue,/ˈɪntriɡ/,"음모, 모의",The novel is full of political intrigue and betrayal.
lactose,/ˈlæktoʊs/,"(화학에서) 젖당, 락토오스",Many people cannot digest lactose found in milk.
self-respect,/ˌsɛlf rɪˈspɛkt/,"자기 존중, 자존심",She kept her self-respect even in difficult times.
brand new,/ˌbrænd ˈnu/,"완전 새것인, 신품의",He proudly showed off his brand new sports car.
frustrate,/ˈfrʌstreɪt/,"좌절감을 주다, 불만스럽게 만들다, 실망시키다",The constant delays really frustrate the daily commuters.
lame,/leɪm/,"구차한, 설득력이 없는, 믿기 힘든",That's a pretty lame excuse for being late again.
lame,/leɪm/,"구린, 촌스러운, 한심한, 찌질한",The party was so lame that we left early.
cardio,/ˈkɑrdioʊ/,"심장 강화 운동, 유산소 운동",She does thirty minutes of cardio every morning.
tuck ~ in,,"집어 넣다 <셔츠를 바지 안으로, 바지를 양말 안으로 집어 넣는 것>",Please tuck in your shirt before the interview.
stammer,/ˈstæmər/,말을 더듬다,He began to stammer when the teacher called on him.
school up,,(물고기가) 수면 가까이에 모여들다,The tiny fish school up near the surface at dawn.
anchovy,/ˈæntʃoʊvi/,멸치,She added a few salty anchovies to the pizza.
surmount,/sərˈmaʊnt/,"(어려움, 장애 등을) ~을 극복하다 <격식 있는 표현>","With effort, they surmounted every obstacle in their path."
devour,/dɪˈvaʊər/,(특히 몹시 배가 고파서) 걸신 들린 듯 먹다,The hungry children devoured the whole pizza in minutes.
snap out of it,,"기운을 차리다, 정신을 차리다 <부정적인 상황이나 기분에서 벗어날 때 쓰는 표현>",Stop moping and snap out of it already!
rustic,/ˈrʌstɪk/,"시골풍의, 시골 특유의, 소박한 <긍정적인 어감>","The cabin had a charming, rustic appearance."
dare,/dɛr/,"도전, 도전 과제",He accepted the dare to jump into the cold lake.
nemesis,/ˈnɛməsɪs/,"오랜 적수, 최대의 적",The detective finally confronted his old nemesis.
disguise,/dɪsˈɡaɪz/,"위장하다, 숨기다",She tried to disguise her disappointment with a smile.
cost,/kɔst/,"~을 희생시키다, ~을 잃게 하다",One careless mistake cost him his job.
get out of ~,,"(책임, 임무 등에서) ~에서 벗어나다, 회피하다",He always tries to get out of doing the dishes.
get out,,"설마!, 말도 안 돼!, 뻥 치지 마! <믿을 수 없을 정도의 일이라는 뜻>","You won the lottery? Get out, that's incredible!"
toast,/toʊst/,"건배사, 건배 제의, 건배 <건배사를 포함하는 건배의 전 과정>",He raised his glass and gave a heartfelt toast.
confine,/kənˈfaɪn/,"넣다, 가두다",The prisoners were confined to their cells all day.
confine,/kənˈfaɪn/,가두다,They confined the dog to the backyard for safety.
keep up with ~,,(연습이 필요한 일을) ~을 꾸준히 계속하다,It's hard to keep up with piano practice while working.
the other way around,,(상황이) 반대로,"I thought she called him, but it was the other way around."
smock,/smɑk/,"작업복, 덧옷",The artist wore a paint-stained smock while working.
din,/dɪn/,(오래 계속되는 크고 불쾌한) 소음,The din of the traffic kept me awake all night.
every single day,,단 하루도 빠짐없이 매일,She exercises every single day without any exception.
blush,/blʌʃ/,"얼굴을 붉히다, 얼굴이 빨개지다",She began to blush when he complimented her dress.
gymnastics,/dʒɪmˈnæstɪks/,체조,She has practiced gymnastics since she was five years old.
orally,/ˈɔrəli/,"구두로, 입을 통해서",The medication should be taken orally twice a day.
jet lag,/ˈdʒɛt ˌlæɡ/,시차증 <비행기 여행시 시차로 인한 피로감>,"After the long flight, he suffered from severe jet lag."
rustle,/ˈrʌsəl/,바스락거리는 소리,We heard the rustle of leaves in the evening wind.
miserable,/ˈmɪzərəbəl/,"항상 불평불만이 많은, 성질 나쁜, 항상 기분이 안 좋은 <망나니처럼 성격이 안 좋은 사람을 가리킬 때>",That miserable old man complains about absolutely everything.
~ and stuff,,~같은 것 <비격식. 구어체>,We bought snacks and drinks and stuff for the party.
off beat,/ˈɔf ˌbit/,엇박 <정박에 속하지 않은 박자>,The drummer cleverly emphasized the off beat in the song.
huggable,/ˈhʌɡəbəl/,"껴안고 싶은, 껴안고 싶은 마음이 드는",The teddy bear was soft and incredibly huggable.
rehab,/ˈrihæb/,"재활, 갱생 <마약 약물 중독, 질병, 장애 등으로부터 회복하는 과정>",He spent three months in rehab to overcome his addiction.
load up,,"(비유적으로) (~을) 많이 섭취하다, 잔뜩 먹다",Don't load up on bread before the main course arrives.
maneuver,/məˈnuvər/,"~을 잘 조종하다, ~을 잘 조종해서 이동시키다",She carefully maneuvered the car into the tight space.
maneuver,/məˈnuvər/,"묘책, 계책, 술책",It was a clever maneuver to win the negotiation.
hygiene,/ˈhaɪdʒin/,위생,Good personal hygiene helps prevent the spread of germs.
feat,/fit/,"(뛰어난) 솜씨, 재주, 위업, 개가 <호감>",Climbing that mountain alone was an impressive feat.
aviation,/ˌeɪviˈeɪʃən/,"항공, 항공술",He has worked in the aviation industry for decades.
tyranny,/ˈtɪrəni/,횡포,The people rose up against the king's tyranny.
bribery,/ˈbraɪbəri/,뇌물 수수,The official was arrested on charges of bribery.
make up,,(~와) 화해하다,The couple argued but quickly made up afterward.
apologetic,/əˌpɑləˈdʒɛtɪk/,"미안해하는, 사과하는",He sent an apologetic email for missing the meeting.
patronizing,/ˈpeɪtrənaɪzɪŋ/,"잘난 체하는, 윗사람인 체하는",I found his patronizing tone extremely annoying.
threshold,/ˈθrɛʃhoʊld/,문지방,She paused at the threshold before entering the room.
what goes around comes around,,"남에게 한 대로 되받게 되는 법, 뿌린 대로 거두는 법","Be kind to others, because what goes around comes around."
nod off,,(의도치 않게) 깜빡 졸다,He kept nodding off during the boring afternoon lecture.
in the limelight,,"각광을 받아, 세상의 주목을 받아, 주목의 표적이 되어",The young singer suddenly found herself in the limelight.
phenomenal,/fəˈnɑmənəl/,"경이적인, 경탄스러운",The team's performance this season has been phenomenal.
hope for the best,,"잘 되기를 바라다 <잘못될 수 있다는 걸 알지만, 그래도 좋은 결과를 바라는 것>",We prepared for the worst but hoped for the best.
minion,/ˈmɪnjən/,"하인, 심복, 하수인, 아랫것",The villain ordered his minions to attack the city.
reckless,/ˈrɛkləs/,"무모한, 신중하지 못한",His reckless driving nearly caused a serious accident.
reindeer,/ˈreɪndɪr/,순록,Santa's sleigh is pulled by nine flying reindeer.
retreat,/rɪˈtrit/,"(회사나 조직에서 하는) 야유회, 단합 대회",The company organized a weekend retreat for the staff.
prominent,/ˈprɑmɪnənt/,"중요한, 저명한, 유명한",She is a prominent figure in the scientific community.
impassable,/ɪmˈpæsəbəl/,"(도로, 지역 등이) 통행할 수 없는, 폐쇄된",Heavy snow made the mountain roads impassable.
stump,/stʌmp/,"당황하게 하다, 쩔쩔매게 하다 <주로 수동태로 씀>",The difficult riddle completely stumped everyone in class.
anguish,/ˈæŋɡwɪʃ/,"(극심한) 괴로움, 비통 <격식>",Her face was filled with anguish at the sad news.
largely,/ˈlɑrdʒli/,"대체로, 주로",The project's success was largely due to great teamwork.
in turn,,"결국, 결과적으로","Higher costs led to higher prices, which in turn reduced sales."
as to ~,,"~에 관해서는, ~에 관해서, ~은",There was some confusion as to who was responsible.
cruel,/ˈkruəl/,"(사람, 사람의 행동이) 잔혹한, 잔인한",It was cruel of him to mock her in front of everyone.
cruel,/ˈkruəl/,"(상황이) 고통스러운, 괴로운, 잔인한","By a cruel twist of fate, they missed the last train."
mesmerizing,/ˈmɛzməraɪzɪŋ/,"완전 넋을 빼놓는, 입이 떡 벌어지는",The dancer's graceful movements were absolutely mesmerizing.
invincible,/ɪnˈvɪnsəbəl/,"무적의, 불패의, 아무도 꺾을 수 없는",The champion felt invincible after his tenth straight victory.
abbreviation,/əˌbriviˈeɪʃən/,"(단어, 어구 등의) 축약형, 줄임말",'Dr.' is a common abbreviation for the word 'doctor'.
abbreviation,/əˌbriviˈeɪʃən/,축약 <셀 수 없는 명사>,The heavy use of abbreviation makes the text hard to read.
point taken,,"알겠다, 당신 말이 옳다 <상대의 말이나 의견을 이해하고 받아들일 때 쓰는 표현>",Point taken; I'll be more careful next time.
plantation,/plænˈteɪʃən/,농장,They grew coffee on a large plantation in the hills.
hinge on ~,,전적으로 ~에 달려 있다,The whole plan hinges on getting enough funding.
goosebumps,/ˈɡusbʌmps/,(춥거나 무섭거나 할 때 돋는) 소름,The scary movie gave me goosebumps all over.
under the weather,,몸이 좀 안 좋은,I'm feeling a bit under the weather today.
clam up,,"입을 꼭 다물다, 말을 안 하다",He tends to clam up whenever he's asked personal questions.
contradict,/ˌkɑntrəˈdɪkt/,"부정하다, 부인하다, 반박하다",The witness's story seemed to contradict the earlier evidence.
repression,/rɪˈprɛʃən/,"(감정, 욕구를) 억누름, 억압",Years of emotional repression finally took a toll on him.
bullfight,/ˈbʊlfaɪt/,투우,They watched a traditional bullfight while visiting Spain.
nail,/neɪl/,"~을 이뤄 내다, ~을 완벽하게 해내다",She really nailed the presentation this morning.
selective,/sɪˈlɛktɪv/,"신중하게 고르는, 까다로운",He is very selective about the friends he keeps.
infer,/ɪnˈfɜr/,"암시하다, 간접적으로 말하다 <비표준적 표현>",Are you inferring that I am lying to you?
infer,/ɪnˈfɜr/,추론하다,"From her tone, I inferred that she was upset."
weirdo,/ˈwɪrdoʊ/,"괴짜, 별난 사람",Everyone at school thought he was a weirdo because of his strange habits.
give ~ away,,"(비밀을) 누설하다, 드러내다",Her nervous laugh gave away the secret she was trying to hide.
couldn't agree more,,전적으로 동의하다,I couldn't agree more with your plan to leave early tomorrow.
arousal,/əˈraʊzəl/,"자극, 흥분",The film explored themes of fear and physical arousal in great detail.
shin,/ʃɪn/,정강이,I bumped my shin against the coffee table in the dark.
on fire,,장난 아니게 잘하는,"The basketball player was on fire, scoring thirty points last night."
swift,/swɪft/,"(일, 진행 등이) 신속한, 재빠른",The company gave a swift response to the customer's complaint.
swift,/swɪft/,"(움직임이) 빠른, 날쌘","With one swift movement, the cat caught the falling toy."
sit back,,"(의자, 소파 등에) 편안히 앉다",Just sit back and relax while I prepare dinner for everyone.
on the ground,,"현장에서, 현지에서",Our reporters on the ground described the chaotic scene vividly.
glamorous,/ˈɡlæmərəs/,"화려한, 매력이 넘치는",She looked absolutely glamorous in her sparkling evening gown.
second-hand,/ˌsɛkəndˈhænd/,"(뉴스, 정보 등이) 간접적으로, 전해 들어서","I only heard the news second-hand, so it might not be accurate."
receptive,/rɪˈsɛptɪv/,"수용적인, 선뜻 받아들이는",The manager was receptive to new ideas from her team.
run ~ over,,"(사람, 동물을 차량이) 깔아뭉개다, 치다",The careless driver almost ran over a dog crossing the street.
peculiar,/pɪˈkjuljər/,"특이한, 독특한 <이상하거나 일반적이지 않다는 뜻>",There was a peculiar smell coming from the abandoned kitchen.
bust,/bʌst/,"(경찰 등이) ~를 체포하다, 잡다",The police busted the gang for smuggling illegal goods.
bust,/bʌst/,실패작,The expensive movie was a complete bust at the box office.
nuisance,/ˈnuːsəns/,"성가신 사람, 귀찮은 일, 골칫거리",The constant noise from construction is a real nuisance.
butterflies in one's stomach,,"마음이 조마조마함, 불안감, 흥분됨, 설렘 <미국 속어. 부정적, 긍정적 감정 모두에 쓸 수 있음>",I had butterflies in my stomach before my big presentation.
get through,,(전화로) (~와) 연락이 되다,I tried calling all morning but couldn't get through to her.
compound,/ˈkɑːmpaʊnd/,(문법에서) 합성어,The word 'toothbrush' is a compound made from two nouns.
year-over-year,/ˌjɪr oʊvər ˈjɪr/,"전년대비, 전년동기대비","Sales increased fifteen percent year-over-year, impressing the investors."
pointless,/ˈpɔɪntləs/,"할 이유가 없는, 할 가치가 없는",It's pointless to argue with him once he's made up his mind.
execute,/ˈɛksɪkjuːt/,(기교가 많이 필요한 기술적인 동작을) 해내다,The gymnast executed a perfect landing after her difficult routine.
potassium,/pəˈtæsiəm/,"칼륨, 포타슘 <원소기호: K>",Bananas are an excellent source of potassium and other nutrients.
tremendous,/trɪˈmɛndəs/,"굉장한, 기막힌, 엄청나게 훌륭한 <매우 좋거나 매우 인상적이라는 뜻>",She showed tremendous courage during the difficult rescue mission.
tingle,/ˈtɪŋɡəl/,"(신체 부위가) 따끔거리다, 따끔따끔하다",My fingers began to tingle after the cold winter walk.
tingle,/ˈtɪŋɡəl/,"따끔거림, 얼얼함",I felt a strange tingle run down my spine.
